output_filename,noise_path,noise_snr,s1_path,s1_start,s1_end,s1_tag,s1_snr,s2_path,s2_start,s2_end,s2_tag,s2_snr
431.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40oc020h_2.0685_20po010i_-2.0685sp12.wav,-2.8943475038002617,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,1635.6,1638.64,0.2818158801860488,3.093134037495804,/data/lmorove1/hwang258/librilight/small/2165/shakespeare_monologues_vol_5_librivox_64kb_mp3/07_ohspiteohhelliseeyouallarebent_amidsummernightsdream_act3_scene2_64kb.flac,62.4,73.44,0.9821083812397358,1.0030385413241563
432.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01so0317_0.21109_40eo0307_-0.21109sp08.wav,-2.6445168939676886,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,1639.28,1643.6,0.0932996993611397,5.353074676003914,/data/lmorove1/hwang258/librilight/small/2234/story_gosta_berling_0912_librivox_64kb_mp3/storyofgoestaberling_13_lagerloef_64kb.flac,1810.56,1820.8,0.8787250057522557,-2.8919339401183493
433.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01gc020x_0.72778_20aa010r_-0.72778.wav,1.4551879323312278,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,1644.08,1646.16,0.2949254517988505,0.7889881926809319,/data/lmorove1/hwang258/librilight/small/3370/evening_star_0901_librivox_64kb_mp3/eveningstar_poe_gos_64kb.flac,28.96,31.36,0.847047838531893,5.099663516541629
434.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20mo0105_0.20772_027c020a_-0.20772sp08.wav,1.6138407503728258,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,1647.2,1651.12,0.21525683346968025,-1.8845437442118,/data/lmorove1/hwang258/librilight/small/2283/shakespeare_monologues_vol_5_librivox_64kb_mp3/16_rebellioussubjectsenemiestopeace_romeoandjuliet_act1_scene1_64kb.flac,85.76,93.6,0.8619743938481536,5.652139564214281
435.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20ba010i_2.432_20ho0109_-2.432sp08.wav,1.9595625893172421,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,1653.44,1656.4,0.07415630110681101,4.00421333997341,/data/lmorove1/hwang258/librilight/small/3478/lincoln_story_book2_0902_librivox_64kb_mp3/lincolnstorybook_341_williams_64kb.flac,7.92,28.56,1.032212259779214,2.1294943345730486
436.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40kc021e_0.37732_208c0104_-0.37732sp08.wav,1.148199675353342,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,1657.36,1659.44,0.21625141472136603,-1.5460634421808188,/data/lmorove1/hwang258/librilight/small/6965/toysofpeace_1204_librivox_64kb_mp3/toysofpeace_30_saki_64kb.flac,353.28,358.48,1.2288263936902357,2.7020772754915185
437.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20sc010j_0.44597_205o010i_-0.44597sp08.wav,-0.36275430334515324,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_21_galsworthy_64kb.flac,1660.24,1662.88,0.0380569681495996,0.5380493871930687,/data/lmorove1/hwang258/librilight/small/4034/institutes_christian_religion2_1003_librivox_64kb_mp3/institutesofchristianreligion2_18_calvin_64kb.flac,967.84,974.08,1.2680424231363756,-2.3513595801486114
438.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20go010c_0.59889_20qa010e_-0.59889.wav,-1.8582152440895978,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,4.24,8.48,0.1332716756206597,-2.6383718832989427,/data/lmorove1/hwang258/librilight/small/543/shortpoetry_044_librivox_64kb_mp3/listeners_delamare_td_64kb.flac,118.4,125.12,0.8839347486832487,1.9192595395336038
439.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/206o0108_1.4026_01uc020n_-1.4026sp12.wav,2.2543956929893625,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,9.12,19.92,0.1904056011659009,5.336686963480352,/data/lmorove1/hwang258/librilight/small/203/history_of_holland__0707_librivox_64kb_mp3/historyofholland_02_gedmundson_64kb.flac,14.48,17.28,0.8588998468729174,2.2619190646734983
440.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01ec020v_1.5794_40ia010s_-1.5794.wav,1.6628150828789474,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,23.04,28.32,0.28577226754204876,-1.5261157874589126,/data/lmorove1/hwang258/librilight/small/2206/bible_web_old_testament_0901_librivox2_64kb_mp3/oldtestament_002_worldenglishbible_64kb.flac,1487.04,1500.64,0.8834306390104115,2.2254502417904884
441.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20cc010p_1.4649_20oo010f_-1.4649sp12.wav,-2.198531445889307,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,28.8,31.36,0.08762344148473443,1.0811007019524848,/data/lmorove1/hwang258/librilight/small/1331/jimbo_ap_0812_librivox_64kb_mp3/Jimbo_04_blackwood_64kb.flac,234.08,244.72,0.7681425624712654,-0.012893298724579783
442.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01io0319_2.1856_020o0319_-2.1856sp08.wav,1.7836337851671864,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,37.36,46.0,0.27090044783667655,-0.3208129242208786,/data/lmorove1/hwang258/librilight/small/3698/kwaidan_1005_librivox_64kb_mp3/kwaidan_04_hearn_64kb.flac,212.56,216.64,0.7205111328147391,-1.6151199530030698
443.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20po010i_0.75228_01to0305_-0.75228.wav,1.4590995394196415,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,46.8,51.84,0.0982152349408806,4.587314861183564,/data/lmorove1/hwang258/librilight/small/150/book_of_jonah_librivox_64kb_mp3/book_of_jonah_web_64kb.flac,428.48,435.68,1.0801932054767138,-1.3521893264345537
444.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/205o010e_1.6454_01oa010a_-1.6454sp12.wav,-2.5536699235312588,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,52.96,62.72,0.013321992313442388,-0.20171147183088145,/data/lmorove1/hwang258/librilight/small/3967/shirley_1006_librivox_64kb_mp3/shirley_47_bronte_64kb.flac,252.24,257.36,1.267775522529706,-0.9515493449614523
445.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01to030g_1.0973_403o030b_-1.0973sp12.wav,2.0486462228120024,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,63.52,65.76,0.09901742752661614,2.84771642031769,/data/lmorove1/hwang258/librilight/small/398/badge_courage_librivox_64kb_mp3/redbadgeofcourage_01_crane_64kb.flac,1174.08,1175.12,0.7041937969747122,5.427839470417641
446.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01fc0218_1.1287_024a0109_-1.1287sp08.wav,0.07357344315771464,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,66.24,69.92,0.010082441574438083,0.4335823063763451,/data/lmorove1/hwang258/librilight/small/4174/unbeaten_tracks_japan_ava_librivox_64kb_mp3/unbeatentracksjapan_04_bird_64kb.flac,273.6,280.24,1.079440526205619,-2.5347768346744473
447.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/409o030o_0.95976_40fo030f_-0.95976sp12.wav,0.007106754312796504,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,70.88,74.32,0.13116914727984677,2.5840130322982446,/data/lmorove1/hwang258/librilight/small/2474/blackfeet_indian_stories_0805_librivox_64kb_mp3/blackfeetindianstories_12_grinnell_64kb.flac,100.32,105.52,0.7541495776057429,4.81535228706415
448.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01zo0305_1.7335_01nc020x_-1.7335sp12.wav,0.5188999887405568,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,75.84,85.12,0.15160806108943972,5.040872084600414,/data/lmorove1/hwang258/librilight/small/413/canadas_hundred_days_2_1002_librivox_64kb_mp3/canadashundreddays_2_06_livesay_64kb.flac,117.92,125.68,0.9909154422403946,2.7206317360201444
449.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01oo0311_1.3985_01qo030q_-1.3985sp08.wav,-1.9413585386991774,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,85.92,94.08,0.16351545174408894,5.092392155216059,/data/lmorove1/hwang258/librilight/small/2592/evening_star_0901_librivox_64kb_mp3/eveningstar_poe_arr_64kb.flac,21.28,26.16,0.6916585484963235,2.18657563387578
450.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01ko031d_0.95055_40eo030h_-0.95055.wav,2.6123571122204545,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,94.96,99.84,0.021580995126564938,-1.4611221512923716,/data/lmorove1/hwang258/librilight/small/1472/les_mis_vol01_0810_librivox_64kb_mp3/lesmiserables_vol1_01_hugo_64kb.flac,223.36,230.96,0.9971518359102608,-1.8906105715118502
451.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/018a0114_0.39411_02ec0208_-0.39411sp08.wav,2.4492838185006587,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,100.8,103.68,0.2675326842602129,2.950281971500859,/data/lmorove1/hwang258/librilight/small/2775/short_poetry_065_librivox_64kb_mp3/cargoes_masefield_sw_64kb.flac,15.04,18.88,0.6951329196353473,3.0411280809175416
452.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/207c010a_1.6623_016c020g_-1.6623sp08.wav,-0.40464492670285734,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,104.32,108.96,0.24033361111006504,3.3037775543413144,/data/lmorove1/hwang258/librilight/small/4380/herodotus_histories_3_0912_librivox_64kb_mp3/histories3_02_herodotus_64kb.flac,925.92,938.8,1.011686164484134,3.129449756325342
453.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40ma0104_0.61179_20sa0113_-0.61179.wav,1.9651933933170938,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,109.52,112.88,0.1851359197828443,5.793778092847161,/data/lmorove1/hwang258/librilight/small/926/confessions_augustine_0911_librivox_64kb_mp3/confessions_01_01-10_augustine_64kb.flac,1404.32,1423.84,0.8763773513748094,5.560513562941141
454.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01jo030v_1.118_205c010o_-1.118sp12.wav,1.444187882137408,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,113.6,122.08,0.27784319519810785,1.2256909464506736,/data/lmorove1/hwang258/librilight/small/8677/treatise_on_good_works_1811_librivox_64kb_mp3/goodworks_29_luther_64kb.flac,64.0,68.48,0.6970187672964039,3.713998235957545
455.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01ea0107_2.2786_026o030n_-2.2786sp08.wav,-1.5407356275481898,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,123.04,130.24,0.12603415435124685,2.2034252469861375,/data/lmorove1/hwang258/librilight/small/3990/told_in_a_french_garden_1010_librivox_64kb_mp3/toldinafrenchgarden_03_aldrich_64kb.flac,1697.76,1699.28,1.03568030058178,4.42423251638016
456.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40fa010h_1.2915_01ro0313_-1.2915sp08.wav,-1.8568892232147018,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,131.2,139.04,0.027281559045445467,5.716074328851285,/data/lmorove1/hwang258/librilight/small/867/tiger_librivox_64kb_mp3/tiger_blake_bl_64kb.flac,39.44,48.24,0.7729696135810836,5.635066692006912
457.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/207o010m_1.658_40ha010l_-1.658.wav,2.8327092392428055,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,139.84,146.24,0.1840580463771799,-0.7754869132289466,/data/lmorove1/hwang258/librilight/small/5284/told_in_a_french_garden_1010_librivox_64kb_mp3/toldinafrenchgarden_01_aldrich_64kb.flac,215.68,222.24,0.6012819727854559,3.59932493537553
458.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01dc0212_1.1052_40da010i_-1.1052.wav,0.8117020360500762,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,147.12,155.12,0.2330199802475994,-0.9440936497635568,/data/lmorove1/hwang258/librilight/small/153/canterburytales_librivox_64kb_mp3/canterburytales_23_chaucer_64kb.flac,1303.6,1307.04,0.7678957314752888,-2.8523021325365248
459.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20fa0106_2.1303_01va010h_-2.1303sp08.wav,0.008066131485695571,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,155.76,166.32,0.19744926970321003,4.385177430074229,/data/lmorove1/hwang258/librilight/small/4214/shirley_1006_librivox_64kb_mp3/shirley_14_bronte_64kb.flac,5.36,7.44,0.7062127298462162,2.2604214409335404
460.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/013a010u_0.050507_014o030x_-0.050507sp12.wav,1.3591744215061645,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,167.36,171.6,0.06973042898459643,0.31562140439385367,/data/lmorove1/hwang258/librilight/small/7342/extermination_american_bison_1503_librivox_64kb_mp3/exterminationamericanbison_09_hornaday_64kb.flac,163.44,171.52,0.6413376965023694,-1.5126989954086005
461.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20ra0104_2.4624_20ea0108_-2.4624sp12.wav,-1.5250287334855315,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,172.4,180.0,0.20947963598580438,-2.308070534726987,/data/lmorove1/hwang258/librilight/small/3483/the_beetle_0904_librivox_64kb_mp3/thebeetle_20_marsh_64kb.flac,39.92,50.56,0.6309099224588891,4.1785808143203305
462.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20eo0106_0.68884_01fc0204_-0.68884sp12.wav,1.034620401426956,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,180.48,185.28,0.051111676191377665,5.054719842789682,/data/lmorove1/hwang258/librilight/small/3490/security_0912_librivox_64kb_mp3/security_01_anderson_64kb.flac,746.0,777.28,0.7109387444150722,3.490556528422208
463.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40lc0208_1.1025_02do0301_-1.1025.wav,1.4112478858602895,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,186.0,190.32,0.04118661768590119,0.3187999811015798,/data/lmorove1/hwang258/librilight/small/4020/camille_0908_librivox_64kb_mp3/camille_25_dumas_64kb.flac,580.56,590.8,1.1399258000389585,4.020212029482073
464.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40ma010w_0.12637_01ic020y_-0.12637sp12.wav,2.569264784381901,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,191.04,193.2,0.10197415879052847,5.113370932450572,/data/lmorove1/hwang258/librilight/small/465/shortpoetry_005_librivox_64kb_mp3/sonnet_ii_millay_th_64kb.flac,10.96,16.4,1.1246093569570148,-1.6264634254610033
465.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20la010v_0.5902_01zo0310_-0.5902sp08.wav,-0.05124936680139758,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,194.24,198.24,0.1846672212440754,5.921232584243315,/data/lmorove1/hwang258/librilight/small/3126/lincoln_story_book2_0902_librivox_64kb_mp3/lincolnstorybook_302_williams_64kb.flac,47.44,56.4,1.144741998151817,-0.30653409953003186
466.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01tc020n_0.97601_012c0202_-0.97601sp12.wav,-2.955267495510259,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,198.96,204.4,0.16204031194436683,3.320305394889232,/data/lmorove1/hwang258/librilight/small/1878/shakespeare_monologues_vol_5_librivox_64kb_mp3/04_speakthespeechiprayyou_hamlet_act3_scene2_64kb.flac,108.8,111.12,1.2999587456427832,4.123830003930763
467.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/017o030j_1.882_023a010n_-1.882sp12.wav,-0.8433847771495246,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,205.2,208.0,0.0863095987400322,4.64881887391356,/data/lmorove1/hwang258/librilight/small/840/short_story_008_64kb_mp3/cannibalism_in_the_cars_twain_mm_64kb.flac,790.56,798.88,0.9576899001401409,-0.5789469550851432
468.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/407o0319_2.4571_206c010a_-2.4571.wav,-1.6845566714824751,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,209.68,213.12,0.2549898763964,-0.5526619283158354,/data/lmorove1/hwang258/librilight/small/254/shortpoetry_052_librivox_64kb_mp3/lucifer_in_starlight_meredith_add_64kb.flac,68.08,76.64,0.9315192390461318,3.470891292103463
469.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/018o0310_2.1691_02dc020l_-2.1691.wav,-1.5524724460564614,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,213.92,216.56,0.23338188639770213,-0.29321051606698845,/data/lmorove1/hwang258/librilight/small/817/badge_courage_librivox_64kb_mp3/redbadgeofcourage_19_crane_64kb.flac,0.4,11.6,0.9730574284271225,-2.536547651804856
470.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01gc0217_0.085141_20aa0106_-0.085141sp12.wav,2.027590324857954,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,217.92,226.48,0.05223662230063324,4.2126827896385235,/data/lmorove1/hwang258/librilight/small/2792/platos_republic_0902_librivox1_64kb_mp3/republic_08_plato_64kb.flac,688.08,693.28,0.9022291576156061,0.9714842135568733
471.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/206o0108_1.6414_021c0204_-1.6414.wav,-2.5651899449474964,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,227.36,229.76,0.037125546978563614,0.9873979213071324,/data/lmorove1/hwang258/librilight/small/3327/short_poetry_collection_073_librivox_64kb_mp3/iloved_seeger_ln_64kb.flac,48.32,51.6,0.6832621882363396,3.9799607357972446
472.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/403a010i_0.23822_01lc0216_-0.23822.wav,1.4674025552784773,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,230.32,234.64,0.20630170395583156,2.6708334052188567,/data/lmorove1/hwang258/librilight/small/2487/camille_0908_librivox_64kb_mp3/camille_04_dumas_64kb.flac,681.28,688.8,1.277233993530647,1.9194576995243802
473.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/021c020c_2.4364_20ka010y_-2.4364.wav,-1.7558688822210076,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,236.32,247.52,0.03137360189359449,3.0638338793660447,/data/lmorove1/hwang258/librilight/small/815/badge_courage_librivox_64kb_mp3/redbadgeofcourage_13_crane_64kb.flac,625.68,630.32,0.9399483350543912,1.378158664479133
474.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20fa010w_0.18077_20ea010w_-0.18077.wav,-1.4965008850426802,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,248.08,250.32,0.11704240852098895,2.510639122428299,/data/lmorove1/hwang258/librilight/small/3887/short_poetry_079_0906_librivox_64kb_mp3/mylifeclosedtwicebeforeitsclose_dickinson_sn_64kb.flac,46.48,47.68,0.9445207843540782,-0.11238989211310901
475.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01ga0112_1.6998_40bo0305_-1.6998sp08.wav,0.6808470005148548,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,251.12,259.36,0.019620703908254187,4.125845651672735,/data/lmorove1/hwang258/librilight/small/263/nippon_libriviox_64kb_mp3/nippon_noyes_mks_64kb.flac,29.44,36.16,1.0633709893663073,-1.915397091241319
476.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/409o030b_0.20281_02co0304_-0.20281.wav,-0.9322409961062474,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,260.32,264.48,0.1014690042081823,-1.0880176111247177,/data/lmorove1/hwang258/librilight/small/2792/platos_republic_0902_librivox1_64kb_mp3/republic_08_plato_64kb.flac,626.88,630.08,1.0088547831289771,3.289775136409941
477.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/024a0111_1.348_20tc010e_-1.348sp08.wav,0.5207614034394257,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,265.28,268.8,0.2943891342434762,2.4277582866031997,/data/lmorove1/hwang258/librilight/small/94/revelations_of_divine_love_drb_librivox_64kb_mp3/revelations_41_julian_64kb.flac,23.6,31.92,0.8183713878715372,2.5300187364899482
478.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/209a010f_0.46909_20ha010k_-0.46909sp08.wav,0.3718773148885006,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,269.28,272.64,0.18386415260080025,-1.6421265472772615,/data/lmorove1/hwang258/librilight/small/812/badge_courage_librivox_64kb_mp3/redbadgeofcourage_06_crane_64kb.flac,396.0,412.88,1.0376124407546259,2.905133011471003
479.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/01ao0306_1.4691_02cc021b_-1.4691sp12.wav,2.899832235045869,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,273.44,276.48,0.09942793215243259,-1.0475294138596096,/data/lmorove1/hwang258/librilight/small/316/death_be_not_proud_librivox_64kb_mp3/death_be_not_proud_donne_dl_64kb.flac,29.92,37.44,0.7895372345187444,5.986093522078644
480.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/404c020z_2.4618_015o030m_-2.4618sp12.wav,-0.11887159375327006,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,276.96,285.2,0.13801404750312282,4.536501544587,/data/lmorove1/hwang258/librilight/small/1948/shortpoetry_052_librivox_64kb_mp3/so_wellgonomore_db_64kb.flac,14.64,24.16,0.8788953890353962,4.015956003802348
481.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40da010o_0.22338_01uc020b_-0.22338.wav,1.0568112307302826,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,285.92,288.48,0.2514231529686506,0.1398504898708559,/data/lmorove1/hwang258/librilight/small/55/les_mis_vol01_0810_librivox_64kb_mp3/lesmiserables_vol1_21_hugo_64kb.flac,438.64,462.48,0.6995325869921081,0.30825825212416014
482.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20so0101_1.6699_40ca0112_-1.6699.wav,-1.5813270969291382,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,289.36,294.88,0.2525193155266756,0.9307735019811032,/data/lmorove1/hwang258/librilight/small/3496/lincoln_story_book2_0902_librivox_64kb_mp3/lincolnstorybook_291_williams_64kb.flac,43.92,46.32,0.8812020676430903,3.3359059043523303
483.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/40bo0306_0.37401_01sa010m_-0.37401.wav,-0.7968927971650634,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,295.92,300.48,0.18512412460076041,0.855585332304047,/data/lmorove1/hwang258/librilight/small/1603/shortpoetry_037_librivox_64kb_mp3/men_behind_the_guns_rooney_iwm_64kb.flac,1.36,5.04,0.8794615029313801,3.9108297372042022
484.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/20qc010b_0.61701_02ac0208_-0.61701.wav,-1.7192837891128478,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,300.96,304.56,0.04645854060619537,1.2548801461660544,/data/lmorove1/hwang258/librilight/small/2165/shakespeare_monologues_vol_5_librivox_64kb_mp3/07_ohspiteohhelliseeyouallarebent_amidsummernightsdream_act3_scene2_64kb.flac,0.0,61.44,0.8526138107942178,-1.7287886352659056
485.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/016a010k_1.8986_01wa010b_-1.8986sp08.wav,2.019778060552687,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,305.04,308.64,0.17029154620592155,0.32344115102550575,/data/lmorove1/hwang258/librilight/small/3718/short_poetry_079_0906_librivox_64kb_mp3/downbysalleygardens_yeats_sl_64kb.flac,35.04,39.2,1.0354993946936202,2.44340511772144
486.wav,/data/lmorove1/hwang258/librimix/wham_noise/tr/015o030b_1.3653_028a0102_-1.3653sp08.wav,-0.3598031885314157,/data/lmorove1/hwang258/librilight/small/705/man_property_librivox_64kb_mp3/manofproperty_23_galsworthy_64kb.flac,309.6,314.16,0.03409295892046532,3.4551996818465147,/data/lmorove1/hwang258/librilight/small/4229/shirley_1006_librivox_64kb_mp3/shirley_18_bronte_64kb.flac,622.0,633.28,0.9270682373735917,-2.005928012876025
